Timestamp,FP1,FP2,O1,O2,C3,CZ,FZ,C4
186478.6091295,-87195.2265625,-124291.65625,60069.23828125,-7421.89697265625,127963.734375,86225.96875,-200526.21875,78403.3515625
186478.6091591,-86791.5546875,-123824.953125,59963.0234375,-7471.3388671875,127946.3046875,86212.1953125,-200159.296875,78401.0234375
186478.6091911,-86491.6875,-123410.109375,60104.64453125,-6821.52880859375,128000.9296875,86252.25,-199802.015625,78370.8046875
186478.6092221,-87126.0234375,-124006.453125,60314.125,-6637.88720703125,128069.5078125,86336.1171875,-200217.21875,78406.8359375
186478.6092519,-87933.375,-125004.6796875,60228.5625,-7506.65478515625,128042.7734375,86312.3359375,-201018.671875,78461.4609375
186478.6092827,-87229.828125,-124382.40625,60089.89453125,-7414.833984375,127982.3359375,86227.21875,-200574.5,78401.0234375
186478.6093115,-86780.0234375,-123863.84375,59963.0234375,-7478.40185546875,127950.953125,86197.1796875,-200178.609375,78377.78125
186478.6093409,-86480.1484375,-123449.0,60101.6953125,-6821.52880859375,128006.7421875,86244.7421875,-199811.671875,78344.0703125
186478.6093722,-87114.4921875,-124019.4140625,60322.9765625,-6637.88720703125,128083.453125,86347.3828125,-200207.5625,78388.234375
186478.623296,-87921.8359375,-125004.6796875,60222.6640625,-7499.5908203125,128047.421875,86323.6015625,-201009.015625,78438.21875
186478.708173,-87177.65625,-124326.2578125,60071.96875,-7408.798828125,127985.6875,86245.4609375,-200513.203125,78379.7890625
186478.7082212,-86773.359375,-123856.3359375,59964.0546875,-7465.6611328125,127964.40625,86226.859375,-200147.671875,78366.375
186478.7082717,-86464.1953125,-123412.5234375,60119.57421875,-6804.630859375,128024.4921875,86272.640625,-199782.125,78337.765625
186478.7082976,-87106.3125,-124012.9765625,60335.40625,-6626.93505859375,128098.3359375,86369.9140625,-200197.0625,78379.7890625
186478.7083265,-87867.34375,-124952.8203125,60249.70703125,-7494.0927734375,128075.8125,86359.8984375,-200947.90625,78441.4765625
186478.7083557,-87177.65625,-124313.203125,60110.0546875,-7387.47509765625,128010.71875,86281.21875,-200493.453125,78392.3046875
186478.7083864,-86749.578125,-123804.125,59992.6171875,-7458.55419921875,127981.9296875,86259.765625,-200098.265625,78383.3671875
186478.7084287,-86440.40625,-123360.3046875,60138.62109375,-6769.091796875,128038.2578125,86308.3984375,-199712.96875,78350.28125
186478.7084629,-87106.3125,-123960.765625,60360.796875,-6605.61083984375,128115.859375,86407.1015625,-200137.78125,78398.5625
186478.7085152,-87938.6953125,-124965.875,60259.23046875,-7494.0927734375,128082.0703125,86381.359375,-200947.90625,78451.3125
186478.7085695,-87189.5546875,-124274.046875,60129.09765625,-7359.0439453125,128009.46875,86301.25,-200444.046875,78389.625
186478.7086125,-86797.140625,-123804.125,59998.96484375,-7444.337890625,127971.921875,86268.34375,-200088.390625,78364.59375
186478.7086516,-86464.1953125,-123360.3046875,60144.96875,-6783.30712890625,128032.0,86314.125,-199703.09375,78339.5546875
186478.708686,-87141.984375,-123973.8203125,60354.44921875,-6626.93505859375,128097.0859375,86404.2421875,-200137.78125,78377.109375
186478.7087378,-87903.015625,-124926.71875,60265.578125,-7501.201171875,128073.3046875,86377.0625,-200898.5,78428.0703125
186478.7088017,-87177.65625,-124274.046875,60122.75,-7373.2587890625,128020.734375,86295.5234375,-200434.171875,78378.0
186478.7088422,-86820.9296875,-123856.3359375,60002.140625,-7451.44580078125,127990.6953125,86271.203125,-200108.15625,78374.421875
186478.7088893,-86487.9765625,-123399.46875,60154.48828125,-6776.2001953125,128050.7734375,86319.84375,-199722.84375,78352.96875
186478.7089468,-87165.765625,-124026.03125,60367.14453125,-6612.71923828125,128115.859375,86407.1015625,-200167.421875,78391.4140625
186478.7089756,-87938.6953125,-124991.984375,60259.23046875,-7508.30908203125,128080.8125,86375.6328125,-200947.90625,78442.375
186478.7089974,-87189.5546875,-124313.203125,60119.57421875,-7366.15087890625,128008.21875,86289.8046875,-200453.9375,78386.9453125
186478.709018,-86749.578125,-123804.125,59992.6171875,-7465.6611328125,127976.921875,86256.8984375,-200058.75,78373.53125
186478.7090394,-86464.1953125,-123386.4140625,60144.96875,-6783.30712890625,128042.015625,86301.25,-199703.09375,78343.1328125
186478.7090617,-87153.875,-124039.0859375,60360.796875,-6619.8271484375,128122.1171875,86405.671875,-200157.546875,78395.8828125
186478.7240887,-87950.5859375,-125018.09375,60243.359375,-7508.30908203125,128088.328125,86372.7734375,-200957.78125,78443.265625
186478.8086025,-87159.5078125,-124302.4765625,60107.59765625,-7367.0458984375,128031.953125,86294.5,-200440.515625,78389.8046875
186478.8087056,-86756.7734375,-123839.3515625,59987.30078125,-7461.19091796875,128005.1328125,86263.0234375,-200085.34375,78374.515625
186478.8087292,-86427.265625,-123389.453125,60126.1015625,-6794.93017578125,128056.09375,86298.7890625,-199709.890625,78332.046875
186478.808752,-87110.6953125,-124011.3671875,60348.19140625,-6635.60693359375,128115.1015625,86386.046875,-200146.234375,78364.3203125
186478.8087738,-87867.34375,-124964.0859375,60252.5703125,-7519.126953125,128086.9375,86370.3125,-200917.46875,78422.078125
186478.8087952,-87122.8984375,-124289.2421875,60110.6796875,-7367.0458984375,128022.5703125,86291.6328125,-200430.375,78364.3203125
186478.8088273,-86720.1640625,-123812.8828125,59996.55078125,-7446.70703125,128007.8125,86274.46875,-200065.0625,78359.2265625
186478.8088802,-86402.859375,-123376.21875,60169.28515625,-6744.23681640625,128073.53125,86324.5390625,-199699.734375,78335.4453125
186478.808915,-87074.078125,-123998.1328125,60379.03515625,-6613.880859375,128145.9453125,86416.09375,-200125.9375,78373.6640625
186478.8089518,-87842.9375,-124964.0859375,60258.73828125,-7526.369140625,128108.3984375,86380.328125,-200917.46875,78421.2265625
186478.8089898,-87049.671875,-124236.3125,60119.93359375,-7374.2880859375,128048.046875,86298.7890625,-200379.640625,78362.625
186478.8090194,-86671.3515625,-123799.6484375,60005.8046875,-7468.43310546875,128025.25,86280.1953125,-200044.765625,78355.828125
186478.8090404,-86341.8359375,-123349.7578125,60153.86328125,-6787.68798828125,128085.6015625,86331.6875,-199669.296875,78327.796875
186478.8090639,-87025.265625,-123971.671875,60366.6953125,-6613.880859375,128151.3125,86427.53125,-200115.796875,78370.265625
186478.8090921,-87806.328125,-124937.625,60258.73828125,-7511.884765625,128115.1015625,86401.7890625,-200897.171875,78425.4765625
186478.8091202,-87049.671875,-124249.546875,60107.59765625,-7367.0458984375,128048.046875,86315.953125,-200399.921875,78363.4765625
186478.8091481,-86671.3515625,-123786.421875,59990.3828125,-7453.94921875,128021.2265625,86293.0703125,-200034.609375,78349.03125
186478.8091755,-86402.859375,-123376.21875,60150.78125,-6773.2041015625,128085.6015625,86341.703125,-199689.59375,78320.15625
186478.809203,-87098.4921875,-124011.3671875,60363.61328125,-6613.880859375,128162.0390625,86438.9765625,-200125.9375,78370.265625
186478.8092286,-87891.75,-125003.78125,60252.5703125,-7526.369140625,128131.1953125,86410.3671875,-200937.75,78423.78125
186478.8092546,-87110.6953125,-124289.2421875,60129.1875,-7359.80419921875,128073.53125,86335.984375,-200420.21875,78373.6640625
186478.8092856,-86744.5703125,-123865.8125,60015.05859375,-7432.22314453125,128044.0234375,86310.234375,-200095.5,78359.2265625
186478.8093125,-86427.265625,-123442.3828125,60160.03125,-6758.72021484375,128100.3515625,86351.71875,-199730.1875,78321.0078125
186478.8093385,-87122.8984375,-124103.9921875,60369.78125,-6635.60693359375,128171.4296875,86441.84375,-200207.125,78372.8125
186478.8209756,-87867.34375,-125030.25,60249.484375,-7533.61083984375,128139.2421875,86411.796875,-200958.046875,78428.0234375
186478.9084333,-87134.25,-124366.9375,60106.65625,-7390.873046875,128076.8828125,86333.4375,-200486.609375,78366.375
186478.908487,-86753.3828125,-123907.8359375,59987.1640625,-7471.3388671875,128050.59375,86314.8359375,-200129.609375,78356.9921875
186478.90852,-86461.375,-123519.359375,60146.48828125,-6797.43408203125,128114.4296875,86367.765625,-199805.0625,78335.53125
186478.9085462,-87146.9453125,-124155.046875,60354.4921875,-6676.73388671875,128190.7890625,86466.46875,-200243.203125,78389.1796875
186478.9085727,-87908.6953125,-125090.9140625,60235.0,-7571.921875,128146.9765625,86429.28125,-201038.34375,78440.140625
186478.9086009,-87108.859375,-124366.9375,60093.37890625,-7400.93115234375,128086.8984375,86353.4609375,-200502.84375,78385.15625
186478.9086339,-86740.6796875,-123943.1484375,59978.3125,-7481.39697265625,128064.3671875,86330.5703125,-200178.28125,78382.46875
186478.9086701,-86448.6796875,-123537.015625,60133.2109375,-6807.4921875,128129.453125,86382.0703125,-199837.515625,78356.9921875
186478.9087067,-87159.640625,-124225.6796875,60332.36328125,-6706.9091796875,128189.53125,86467.8984375,-200340.5625,78391.859375
186478.9087333,-87883.3046875,-125143.8828125,60212.87109375,-7612.15478515625,128150.734375,86435.0,-201087.015625,78436.1171875
186478.9087566,-87134.25,-124455.2265625,60066.82421875,-7471.3388671875,128089.3984375,86357.75,-200600.203125,78382.46875
186478.9087763,-86766.078125,-124013.78125,59956.18359375,-7541.7470703125,128069.3671875,86340.5859375,-200275.65625,78377.109375
186478.908796,-86537.546875,-123678.28125,60115.5078125,-6857.783203125,128139.46875,86393.515625,-199999.78125,78355.6484375
186478.9088185,-87235.8203125,-124349.28125,60301.38671875,-6767.2587890625,128208.3125,86480.7734375,-200486.609375,78399.90625
186478.9088436,-87972.171875,-125302.8046875,60173.04296875,-7662.44580078125,128173.265625,86443.5859375,-201265.515625,78446.84375
186478.908865,-87210.4296875,-124614.1484375,60022.5703125,-7521.6298828125,128106.921875,86367.765625,-200778.703125,78397.2265625
186478.9088854,-86867.640625,-124225.6796875,59889.80078125,-7632.27099609375,128064.3671875,86343.4453125,-200502.84375,78390.515625
186478.9089064,-86575.640625,-123819.546875,60035.84765625,-6958.3662109375,128134.4609375,86396.375,-200178.28125,78370.3984375
186478.9089303,-87337.3828125,-124578.8359375,60230.57421875,-6887.9580078125,128207.0546875,86489.359375,-200730.015625,78426.7265625
186478.9089619,-88061.046875,-125532.359375,60093.37890625,-7783.14599609375,128163.25,86452.1640625,-201525.15625,78477.6875
186478.9090021,-87337.3828125,-124896.671875,59929.6328125,-7662.44580078125,128105.671875,86377.78125,-201103.25,78430.75
186478.9090339,-86994.6015625,-124543.515625,59792.4375,-7773.0869140625,128075.6328125,86352.03125,-200859.84375,78424.046875
186478.909065,-86689.8984375,-124172.703125,59929.6328125,-7119.298828125,128141.96875,86406.390625,-200567.75,78403.9296875
186478.9090942,-87413.5625,-124896.671875,60106.65625,-7079.06591796875,128207.0546875,86493.6484375,-201135.703125,78453.546875
186478.9225998,-88061.046875,-125761.9140625,59982.73828125,-7954.13623046875,128180.7734375,86460.75,-201865.9375,78504.515625
186479.0083325,-87227.8203125,-125012.7265625,59844.5625,-7811.5322265625,128124.3984375,86377.375,-201345.625,78439.46875
186479.0083813,-86770.0546875,-124497.7421875,59751.21875,-7865.66796875,128117.78125,86357.3515625,-200972.265625,78421.765625
186479.0084881,-86426.7265625,-124025.671875,59943.0859375,-7138.7001953125,128187.2578125,86409.921875,-200587.234375,78385.375
186479.0086345,-87079.046875,-124626.484375,60171.25390625,-7053.62890625,128260.03125,86502.546875,-201007.265625,78423.734375
186479.0086677,-87754.2421875,-125441.8828125,60083.09765625,-7881.13623046875,128226.953125,86468.75,-201683.984375,78464.0546875
186479.0086939,-86976.046875,-124683.7109375,59974.19921875,-7687.79296875,128177.328125,86396.15625,-201135.609375,78408.0
186479.0087225,-86644.171875,-124240.25,59875.67578125,-7749.6630859375,128155.828125,86371.1171875,-200797.25,78394.2265625
186479.0087496,-86358.0625,-123811.09375,60057.171875,-7045.89599609375,128220.3359375,86422.4375,-200423.890625,78364.7265625
186479.0088467,-87079.046875,-124483.4375,60249.0390625,-6999.4931640625,128274.921875,86500.046875,-200890.59375,78400.1328125
186479.0088847,-87742.8046875,-125298.828125,60155.6953125,-7827.0,128246.796875,86471.2578125,-201567.3125,78449.3046875
186479.0089168,-86976.046875,-124569.265625,60046.80078125,-7649.125,128198.8359375,86398.65625,-201030.609375,78404.0625
186479.0089445,-86609.8359375,-124111.5,59943.0859375,-7734.19482421875,128182.2890625,86372.3671875,-200668.90625,78397.1796875
186479.0089676,-86335.1796875,-123710.9609375,60114.2109375,-7014.9609375,128245.1484375,86419.9375,-200318.875,78356.859375
186479.0090027,-87067.6015625,-124383.296875,60326.8203125,-6945.35791015625,128314.6171875,86507.5546875,-200797.25,78397.1796875
186479.0090268,-87754.2421875,-125255.9140625,60223.109375,-7780.59814453125,128274.921875,86467.5,-201497.3125,78435.53125
186479.0090479,-86941.71875,-124469.1328125,60103.83984375,-7618.18994140625,128218.6796875,86393.6484375,-200925.59375,78387.34375
186479.0090689,-86598.390625,-124039.9765625,60000.12890625,-7672.326171875,128200.484375,86371.1171875,-200587.234375,78376.5234375
186479.0090891,-86323.734375,-123625.1328125,60171.25390625,-6968.55908203125,128260.03125,86419.9375,-200225.546875,78343.0859375
186479.0091093,-87090.484375,-124340.3828125,60378.6796875,-6906.68896484375,128321.234375,86512.5625,-200727.25,78394.2265625
186479.0091285,-87765.6875,-125198.6953125,60254.22265625,-7749.6630859375,128279.8828125,86468.75,-201427.3125,78436.515625
186479.0091494,-87010.3828125,-124497.7421875,60109.02734375,-7579.52099609375,128218.6796875,86384.890625,-200902.265625,78382.4296875
186479.0091683,-86632.7265625,-124025.671875,60041.61328125,-7610.4560546875,128213.71875,86377.375,-200528.90625,78384.390625
186479.0091879,-86392.3984375,-123653.7421875,60207.5546875,-6922.15576171875,128269.953125,86416.1796875,-200202.203125,78343.0859375
186479.0092071,-87124.8203125,-124340.3828125,60409.79296875,-6898.955078125,128324.5390625,86498.7890625,-200692.25,78379.4765625
186479.0240713,-87777.1328125,-125184.390625,60306.078125,-7710.994140625,128288.1484375,86463.7421875,-201368.96875,78425.703125
186479.1248167,-87001.6640625,-124444.3671875,60175.546875,-7543.80322265625,128232.9375,86391.8203125,-200820.046875,78375.140625
186479.1248742,-86642.6015625,-124003.140625,60072.99609375,-7593.2451171875,128205.71875,86370.359375,-200473.515625,78360.7421875
186479.1249127,-86406.96875,-123637.5546875,60254.9375,-6872.80419921875,128269.2421875,86426.6875,-200147.359375,78338.125
186479.1249586,-87169.96875,-124368.7265625,60443.49609375,-6851.61376953125,128321.09375,86500.4453125,-200667.171875,78377.1953125
186479.1249904,-87809.546875,-125188.140625,60321.1015625,-7663.876953125,128275.7265625,86453.5078125,-201339.859375,78412.15625
186479.1250256,-87068.984375,-124494.7890625,60175.546875,-7508.48681640625,128207.015625,86367.6796875,-200830.25,78350.4609375
186479.1250611,-86687.484375,-124040.9609375,60076.3046875,-7543.80322265625,128183.6796875,86346.21875,-200463.3125,78339.15625
186479.1250964,-86474.296875,-123713.1953125,60251.6328125,-6837.48779296875,128245.90625,86397.1796875,-200167.734375,78312.421875
186479.1251316,-87237.296875,-124456.96875,60450.11328125,-6830.4248046875,128312.0234375,86487.03125,-200697.75,78363.828125
186479.1251674,-87831.984375,-125238.5703125,60331.0234375,-7635.6240234375,128270.5390625,86442.78125,-201339.859375,78399.8203125
186479.1252225,-87057.765625,-124520.0078125,60205.31640625,-7480.23486328125,128216.0859375,86371.703125,-200799.671875,78349.4375
186479.1252543,-86698.703125,-124078.78125,60099.4609375,-7550.8662109375,128188.8671875,86342.1953125,-200463.3125,78323.734375
186479.1253765,-86429.4140625,-123675.375,60284.7109375,-6830.4248046875,128257.5703125,86398.5234375,-200116.78125,78291.859375
186479.125404,-87203.6328125,-124431.7578125,60469.9609375,-6837.48779296875,128318.5078125,86478.9921875,-200656.96875,78337.1015625
186479.1254295,-87787.1015625,-125200.75,60344.2578125,-7635.6240234375,128273.1328125,86432.046875,-201288.90625,78372.0546875
186479.125456,-87068.984375,-124520.0078125,60208.625,-7494.36083984375,128209.609375,86352.921875,-200789.46875,78322.703125
186479.1254854,-86676.265625,-124053.5703125,60112.69140625,-7529.6767578125,128194.046875,86336.828125,-200412.359375,78314.4765625
186479.1255147,-86429.4140625,-123687.984375,60284.7109375,-6802.171875,128260.1640625,86389.1328125,-200086.203125,78281.578125
186479.1255403,-87214.8515625,-124444.3671875,60479.88671875,-6809.23486328125,128332.765625,86481.671875,-200636.59375,78335.0390625
186479.1255658,-87809.546875,-125225.9609375,60364.10546875,-7593.2451171875,128291.28125,86438.7578125,-201268.515625,78372.0546875
186479.1255948,-87024.1015625,-124482.1875,60225.1640625,-7451.98193359375,128234.234375,86366.3359375,-200728.328125,78323.734375
186479.1256201,-86653.8203125,-124040.9609375,60119.30859375,-7501.423828125,128214.7890625,86347.5625,-200371.59375,78314.4765625
186479.1256461,-86429.4140625,-123675.375,60307.8671875,-6766.85693359375,128292.578125,86418.640625,-200045.4375,78295.96875
186479.1256717,-87248.515625,-124482.1875,60493.1171875,-6809.23486328125,128347.0234375,86505.8125,-200626.390625,78346.3515625
186479.1395461,-87831.984375,-125238.5703125,60383.953125,-7579.119140625,128308.1328125,86470.9453125,-201248.140625,78385.421875
186479.2249796,-87112.9296875,-124564.0390625,60247.47265625,-7423.4169921875,128250.8671875,86394.9453125,-200745.625,78331.6875
186479.2250665,-86772.2890625,-124159.828125,60136.4296875,-7487.38720703125,128222.34375,86359.9453125,-200428.046875,78312.015625
186479.225099,-86499.7734375,-123767.8671875,60315.33203125,-6769.494140625,128280.6875,86404.0234375,-200080.703125,78278.046875
186479.2251322,-87283.25,-124515.0390625,60497.3203125,-6812.14111328125,128336.4296875,86479.2109375,-200626.53125,78327.21875
186479.2251699,-87816.921875,-125225.46875,60383.19140625,-7579.7890625,128296.2421875,86427.359375,-201212.0625,78362.984375
186479.2251919,-87078.8671875,-124527.2890625,60235.13671875,-7409.201171875,128235.3125,86348.2734375,-200696.0,78307.546875
186479.2252177,-86726.8671875,-124110.8359375,60136.4296875,-7480.27978515625,128223.640625,86332.71875,-200358.578125,78295.03125
186479.2252479,-86488.421875,-123755.6171875,60321.50390625,-6726.84716796875,128296.2421875,86394.9453125,-200041.0,78266.421875
186479.225298,-87305.9609375,-124564.0390625,60506.57421875,-6797.9248046875,128362.359375,86484.3984375,-200626.53125,78330.796875
186479.2254657,-87828.2734375,-125274.46875,60377.0234375,-7572.68212890625,128318.28125,86435.1328125,-201212.0625,78366.5546875
186479.2255341,-87033.4453125,-124515.0390625,60238.21875,-7402.0927734375,128257.3515625,86354.7578125,-200646.375,78316.4921875
186479.2256725,-86715.515625,-124123.078125,60136.4296875,-7473.171875,128236.609375,86327.53125,-200348.65625,78302.1875
186479.2257055,-86443.0,-123718.875,60336.92578125,-6719.73876953125,128306.609375,86380.6875,-199981.453125,78274.46875
186479.2257276,-87283.25,-124527.2890625,60515.828125,-6783.7099609375,128368.84375,86455.875,-200576.90625,78319.171875
186479.2257483,-87850.984375,-125262.21875,60386.27734375,-7572.68212890625,128322.171875,86406.6171875,-201182.28125,78342.4140625
186479.2257686,-87090.21875,-124551.7890625,60256.7265625,-7387.876953125,128256.0546875,86334.015625,-200656.296875,78286.984375
186479.2257967,-86738.2265625,-124123.078125,60158.01953125,-7458.9560546875,128246.9765625,86321.0546875,-200318.875,78286.984375
186479.2258208,-86488.421875,-123755.6171875,60343.09375,-6705.52294921875,128322.171875,86380.6875,-199991.390625,78257.484375
186479.225855,-87271.890625,-124515.0390625,60518.9140625,-6783.7099609375,128383.1015625,86462.359375,-200537.21875,78312.9140625
186479.2258725,-87828.2734375,-125262.21875,60395.53125,-7544.25,128345.5078125,86424.765625,-201152.515625,78359.40625
186479.2258911,-87056.15625,-124515.0390625,60262.89453125,-7352.337890625,128289.7578125,86359.9453125,-200606.6875,78313.8046875
186479.2259082,-86726.8671875,-124110.8359375,60154.9375,-7444.740234375,128263.828125,86327.53125,-200289.109375,78289.6640625
186479.2259256,-86477.0625,-123718.875,60355.43359375,-6677.091796875,128332.5390625,86380.6875,-199951.6875,78253.0078125
186479.2259421,-87340.0234375,-124564.0390625,60525.08203125,-6762.38623046875,128379.2109375,86457.171875,-200557.0625,78301.2890625
186479.24912,-87885.046875,-125274.46875,60417.12109375,-7522.9267578125,128339.0234375,86418.28125,-201162.4375,78345.1015625
186479.3249817,-87128.84375,-124545.3515625,60301.69921875,-7346.794921875,128284.6640625,86351.5859375,-200620.1875,78293.8671875
186479.3250201,-86784.09375,-124110.3828125,60192.17578125,-7425.47314453125,128269.640625,86333.4375,-200270.609375,78290.1171875
186479.3250382,-86525.5234375,-123712.703125,60383.05859375,-6652.9970703125,128342.8671875,86399.5546875,-199921.015625,78274.15625
186479.3250577,-87355.0859375,-124508.0703125,60555.16796875,-6753.1328125,128404.828125,86481.2265625,-200496.796875,78331.421875
186479.3250782,-87882.9921875,-125228.8671875,60439.38671875,-7525.60888671875,128374.7890625,86433.2578125,-201093.140625,78369.90625
186479.3250973,-87096.5234375,-124483.2109375,60307.95703125,-7325.3369140625,128318.4609375,86364.546875,-200537.921875,78313.5859375
186479.3251164,-86784.09375,-124122.8125,60195.3046875,-7404.01513671875,128286.5390625,86336.0234375,-200260.3125,78293.8671875
186479.3251406,-86525.5234375,-123737.5625,60392.4453125,-6638.69189453125,128356.0078125,86393.0703125,-199921.015625,78262.890625
186479.3251712,-87355.0859375,-124545.3515625,60561.42578125,-6745.97998046875,128414.2109375,86473.4453125,-200507.078125,78320.15625
186479.3252218,-87861.4453125,-125216.4375,60436.2578125,-7504.15087890625,128374.7890625,86430.6640625,-201062.296875,78355.828125
186479.3252565,-87053.4296875,-124433.5,60298.5703125,-7325.3369140625,128310.9453125,86355.4765625,-200486.515625,78304.1953125
186479.3252837,-86719.4453125,-124010.96875,60204.69140625,-7382.55810546875,128309.0703125,86348.9921875,-200147.21875,78312.6484375
186479.3253094,-86525.5234375,-123687.8515625,60417.48046875,-6624.38720703125,128401.0703125,86417.703125,-199849.046875,78296.6875
186479.3253372,-87365.859375,-124508.0703125,60589.58984375,-6738.8271484375,128459.2734375,86495.484375,-200445.390625,78342.6875
186479.3253585,-87850.671875,-125179.15625,60455.03125,-7489.84619140625,128419.84375,86443.625,-201010.890625,78374.6015625
186479.3254135,-87064.203125,-124408.6484375,60320.47265625,-7325.3369140625,128372.90625,86373.625,-200435.109375,78322.03125
186479.325458,-86773.3125,-124048.25,60210.94921875,-7411.16796875,128363.5234375,86351.5859375,-200147.21875,78312.6484375
186479.3254904,-86514.75,-123650.5625,60417.48046875,-6624.38720703125,128438.625,86413.8125,-199797.640625,78286.359375
186479.3255207,-87376.6328125,-124483.2109375,60589.58984375,-6753.1328125,128491.1953125,86490.296875,-200404.265625,78342.6875
186479.3255509,-87872.21875,-125154.3046875,60455.03125,-7518.4560546875,128451.765625,86437.1484375,-200959.484375,78377.421875
186479.3255843,-87118.0703125,-124408.6484375,60320.47265625,-7318.18505859375,128391.6875,86361.953125,-200404.265625,78327.6640625
186479.3256238,-86805.640625,-124023.390625,60214.078125,-7396.86279296875,128369.15625,86334.734375,-200095.8125,78309.828125
186479.325648,-86568.6171875,-123662.9921875,60411.22265625,-6617.23388671875,128442.375,86389.1796875,-199787.359375,78271.3359375
186479.325664,-87398.1796875,-124470.78125,60589.58984375,-6753.1328125,128508.09375,86470.8515625,-200373.421875,78331.421875
186479.3402325,-87882.9921875,-125141.875,60455.03125,-7518.4560546875,128459.2734375,86412.515625,-200928.640625,78356.765625
186479.4585703,-87080.875,-124364.2109375,60335.8515625,-7303.1201171875,128399.4140625,86340.2734375,-200356.96875,78303.4375
186479.4586635,-86790.3046875,-124013.734375,60226.328125,-7382.2890625,128376.6171875,86313.5390625,-200075.34375,78288.234375
186479.4587142,-86510.90625,-123613.1953125,60417.2109375,-6612.18212890625,128441.9765625,86367.0078125,-199723.296875,78255.15625
186479.4587578,-87382.625,-124476.8671875,60592.44921875,-6741.73291015625,128507.328125,86455.34375,-200346.90625,78321.3203125
186479.4587974,-87863.1875,-125127.75,60454.76171875,-7497.44580078125,128461.734375,86412.3359375,-200890.0625,78359.765625
186479.4588392,-87103.2265625,-124401.765625,60317.07421875,-7303.1201171875,128405.5,86342.6015625,-200346.90625,78312.375
186479.4588792,-86756.7734375,-123976.1875,60213.8125,-7382.2890625,128381.1796875,86312.3828125,-200014.984375,78296.28125
186479.458921,-86499.734375,-123588.15625,60417.2109375,-6612.18212890625,128451.09375,86364.6796875,-199683.0625,78262.3125
186479.4589612,-87393.8046875,-124476.8671875,60592.44921875,-6756.1279296875,128516.453125,86444.8828125,-200326.796875,78321.3203125
186479.4590061,-87863.1875,-125140.265625,60479.796875,-7490.248046875,128484.53125,86405.359375,-200880.0,78359.765625
186479.4590662,-87058.5234375,-124364.2109375,60332.72265625,-7288.72509765625,128422.21875,86326.328125,-200306.671875,78306.1171875
186479.4591111,-86723.25,-123926.1171875,60232.5859375,-7346.30322265625,128416.1328125,86317.03125,-199964.703125,78310.5859375
186479.4591545,-86499.734375,-123575.640625,60423.47265625,-6583.39306640625,128484.53125,86373.9765625,-199652.890625,78281.9765625
186479.4591953,-87349.09375,-124414.28125,60579.93359375,-6741.73291015625,128534.6875,86447.203125,-200256.390625,78337.40625
186479.4592422,-87840.8359375,-125090.1953125,60457.890625,-7483.05078125,128487.5703125,86400.7109375,-200819.65625,78367.8125
186479.4592863,-87013.8203125,-124289.109375,60326.46484375,-7274.3310546875,128431.3359375,86334.4609375,-200216.15625,78312.375
186479.4593273,-86723.25,-123913.6015625,60226.328125,-7346.30322265625,128417.65625,86315.8671875,-199924.46875,78298.96875
186479.4593658,-86522.0859375,-123563.125,60429.73046875,-6583.39306640625,128486.0546875,86376.3046875,-199612.65625,78265.8828125
186479.4594,-87427.328125,-124451.828125,60601.83984375,-6741.73291015625,128534.6875,86458.828125,-200266.4375,78324.890625
186479.4594336,-87919.0703125,-125115.234375,60479.796875,-7483.05078125,128495.171875,86415.8203125,-200829.703125,78368.703125
186479.45947,-87114.40625,-124339.1796875,60345.23828125,-7281.52783203125,128443.4921875,86337.9453125,-200246.328125,78311.484375
186479.4595015,-86790.3046875,-123938.6328125,60254.4921875,-7339.10595703125,128441.9765625,86317.03125,-199924.46875,78298.96875
186479.4595359,-86555.609375,-123588.15625,60439.1171875,-6583.39306640625,128513.4140625,86371.65625,-199612.65625,78264.09375
186479.4595708,-87438.5078125,-124476.8671875,60611.2265625,-6756.1279296875,128568.125,86453.015625,-200266.4375,78322.2109375
186479.476672,-87919.0703125,-125152.78125,60470.41015625,-7483.05078125,128516.453125,86397.2265625,-200839.765625,78351.71875
186479.555374,-87083.46875,-124347.8515625,60337.1484375,-7274.419921875,128460.03125,86327.4921875,-200232.65625,78309.3359375
186479.5554128,-86784.3125,-123965.90625,60255.07421875,-7332.712890625,128443.5859375,86315.28125,-199933.3125,78308.1328125
186479.5554373,-86559.9453125,-123607.828125,60467.859375,-6560.326171875,128511.4453125,86381.53125,-199614.671875,78286.40625
186479.5554615,-87446.7265625,-124503.015625,60619.8515625,-6727.919921875,128554.625,86453.015625,-200271.265625,78340.71875
186479.5554888,-87884.78125,-125111.7421875,60480.01953125,-7463.873046875,128508.359375,86391.9921875,-200783.03125,78360.03125
186479.5555124,-87040.734375,-124288.171875,60349.30859375,-7267.1328125,128455.921875,86320.515625,-200174.71875,78305.71875
186479.5555367,-86741.578125,-123906.2265625,60261.15234375,-7318.14013671875,128446.671875,86297.8515625,-199875.375,78290.0234375
186479.5555615,-86559.9453125,-123607.828125,60461.78125,-6574.89990234375,128515.5546875,86350.15625,-199605.015625,78258.640625
186479.555587,-87436.046875,-124479.1484375,60622.89453125,-6749.77978515625,128569.0234375,86423.375,-200232.65625,78317.7890625
186479.5556123,-87906.1484375,-125123.6796875,60492.1796875,-7463.873046875,128520.6953125,86365.84375,-200783.03125,78340.71875
