Timestamp,FP1,FP2,O1,O2,C3,CZ,FZ,C4
186479.1395461,337.76379751870775,371.9783032660692,-17.219109783458876,94.5427774805928,8.12369135520418,-13.493442639859182,204.41327924371774,-13.518115429681146
186479.2249796,57.49396815848441,118.95573145379717,48.988480550227756,80.91804472412933,31.94585363126589,19.541310726994702,24.137327946039257,4.8363767841376095
186479.2250665,-143.59926581414044,-107.63436284632122,93.86018265950489,75.27541233051838,40.064553872024874,32.81288904344002,-146.69848953599129,13.717806624115152
186479.225099,-260.5688942306246,-278.4055654746947,18.244893796617777,-212.5132298124999,10.60664194383368,7.775104267920767,-292.41313962163065,22.629606400718792
186479.2251322,62.08106800737343,29.234118188733063,-58.67484505464871,-185.5826940564046,-17.406930771054242,-30.216131668433633,-62.522216027089065,-2.3204734384547727
186479.2251699,280.28782091315003,315.47583028157396,-18.30077362205622,112.65108153739905,-5.101792918203747,-17.994244515047818,178.00029977107278,-20.155382899735756
186479.2251919,12.491291214210207,66.78100165849636,50.00266410690744,93.6260778507714,20.439116791105775,10.284580280827015,2.0701569561648903,-2.5739268558962056
186479.2252177,-165.80432579203074,-140.73360023655286,90.87419127172141,89.39824515157625,26.464012500233338,15.757742822304841,-158.91473694474945,4.891317223585737
186479.2252479,-246.8030740944517,-276.0193656308008,15.315186390362406,-210.7766848157812,-1.743278420203982,-11.144860700126543,-277.1976913844131,14.723267705748864
186479.225298,100.6849894833877,66.74932944144496,-58.34854001764086,-174.6364166432805,-25.43101780429971,-44.57868716750963,-23.24744464823177,-11.383678383087167
186479.2254657,314.5295257415419,352.84024687682654,-9.067016562334409,124.49384257802035,-4.884927025512058,-22.27923679861054,217.52813498412303,-25.85655519446447
186479.2255341,16.82316805654667,72.54098687872985,58.13896429033688,102.02201581787185,24.909368852725223,15.162317450738279,16.32916099225476,-7.6257290536151405
186479.2256725,-162.1310964669493,-140.02573055687733,99.45512389180566,93.0183240557651,34.04689363302717,27.951754529470477,-141.6697240057436,1.776916506993108
186479.2257055,-255.93145310277757,-295.6367629431555,17.175535280885235,-210.03773587207976,3.1216988973759943,1.337048919939967,-280.3767910574664,11.329815172535318
186479.2257276,97.66294481570597,54.06518430290763,-56.042492326698834,-176.06183702661437,-24.715596345939336,-35.109612396363644,-18.67193957886513,-10.003268723163778
186479.2257483,331.72976947540303,362.2423436682485,-7.051024358879311,131.252478273006,-7.893583965011521,-22.17516313345824,238.60040095303424,-23.718762974636697
186479.2257686,45.644045778492966,108.6146133746604,57.67082065550315,109.17502070139935,21.106575091903732,5.978935215052189,58.68882215380607,-7.548411448119902
186479.2257967,-157.08218808638497,-122.35857108557775,98.80709327744175,103.33060604506176,26.37731177220804,13.06624879709215,-117.42992497725976,-5.1808395500615685
186479.2258208,-258.5916557642506,-277.3151773465999,21.584981332493683,-197.2432005414059,-3.4726478664381846,-10.944689561540507,-252.17033339338528,4.9085898436663555
186479.225855,72.22115920110096,42.168364588055724,-51.45513726558215,-158.85171558889823,-25.851718222499755,-39.88288458752887,-16.74077016408647,-15.9526614251286
186479.2258725,299.9243174244577,341.45480536859003,-6.382306380384964,136.7230611688825,-6.826103245238908,-19.29944554394484,234.4600010671461,-29.56868847889003
186479.2258911,15.7381763595814,69.55533851421345,57.08041437727766,110.50271986004046,22.77509852526233,15.724835297008173,43.87781924601374,-7.946345386669633
186479.2259082,-167.4638982580416,-147.62251185147986,100.5975075849924,111.69101748626545,35.964457608127084,34.23176402764794,-120.67034354489722,9.165756849291594
186479.2259256,-266.69257677050035,-308.47151051543096,18.834425489425406,-193.96608730121,7.133211258247144,11.129795824248,-258.0335236724459,23.844144701343044
186479.2259421,82.84620435128281,37.03349935046276,-51.92145629063633,-154.79236938011402,-16.332842723552435,-24.346942674824966,-7.436203093557493,0.7301231852344152
