Timestamp,FP1_Delta_Relative_Z,FP1_Theta_Relative_Z,FP1_Alpha_Relative_Z,FP1_Beta_Relative_Z,FP2_Delta_Relative_Z,FP2_Theta_Relative_Z,FP2_Alpha_Relative_Z,FP2_Beta_Relative_Z,O1_Delta_Relative_Z,O1_Theta_Relative_Z,O1_Alpha_Relative_Z,O1_Beta_Relative_Z,O2_Delta_Relative_Z,O2_Theta_Relative_Z,O2_Alpha_Relative_Z,O2_Beta_Relative_Z,C3_Delta_Relative_Z,C3_Theta_Relative_Z,C3_Alpha_Relative_Z,C3_Beta_Relative_Z,CZ_Delta_Relative_Z,CZ_Theta_Relative_Z,CZ_Alpha_Relative_Z,CZ_Beta_Relative_Z,FZ_Delta_Relative_Z,FZ_Theta_Relative_Z,FZ_Alpha_Relative_Z,FZ_Beta_Relative_Z,C4_Delta_Relative_Z,C4_Theta_Relative_Z,C4_Alpha_Relative_Z,C4_Beta_Relative_Z
186479.2254657,-1.5275345171129915,0.6296921020608739,2.0587137053668902,2.4080282453508,-0.46853791068560974,0.43625910621721203,0.5861653727420845,-0.01178163235264183,0.15692886256713923,0.3268232390802921,-0.6406844272307004,-0.5541798259990997,0.8281611306228982,-0.6726817995103829,-0.8680800327643148,-0.7545863687326634,-1.490368519743972,1.9116360844295313,0.8743898726340972,0.6043135805925252,1.3625217939756256,-1.641623213620536,-0.967399057750884,-0.5044907711591113,0.4969469766240048,-0.4101473648566024,-0.452214782883004,-0.6035252196717817,0.6418821837529028,-0.579958153800388,-0.5908906501141676,-0.5837780080280264
186479.2255341,-2.261562190930993,2.0104175672562894,2.4432216297466676,2.32295376537551,-0.4330631629787444,0.668077479933873,0.25992920542779036,-0.11898321612857253,0.4109794738050861,-0.20643577042404618,-0.5919637923011657,-0.6066595152990557,0.7374015085409562,-0.739657287856639,-0.6925176461469698,-0.7684019714555983,-0.5240442595573039,0.6369095893886938,0.289678221400511,0.8340009522720724,1.1156992088841986,-1.4357870068322969,-0.787072143684468,-0.6506947615278155,0.4062311918849511,-0.3684952045879544,-0.4090006707821016,-0.5057073424169621,0.5483582303518483,-0.5650293668779195,-0.5122748036602637,-0.5065079108195795
186479.2256725,-1.9058231870425968,1.3075054408420965,2.2433030336142012,2.4053229889218644,-1.017650440999643,1.4375131385746707,0.7017351666074321,0.017561695296133932,0.47596013018466604,-0.2227126284692579,-0.6756213187929857,-0.6419818988371909,0.7179173075021639,-0.604888796313373,-0.7828373314240755,-0.6741560842305501,-0.501216742651154,0.5879651504822987,0.3019579204152882,0.5855785190686331,1.4090866162766247,-1.7859388160862861,-0.9869785093512515,-0.7390733012260043,0.32163909031028676,-0.274827139653827,-0.3025266083432504,-0.43185116540917984,0.5000872264196521,-0.4446163493763211,-0.49903235272535834,-0.5214007535837065
186479.2257055,-1.7936395492721076,1.056583385799276,2.2154304942861347,2.4611580105923148,-0.8404151228953415,1.0829534233151783,0.6599723452639534,-0.002594697166131312,0.35827498980901906,0.06438419281904138,-0.7540488055434128,-0.628971302741948,0.3825376073079812,-0.30610328835402534,-0.3795506085459548,-0.48944302340644674,-0.8002622226687547,1.1105566019354736,0.37733009015016733,0.4432371002418898,1.5901462774104576,-1.9516759386148754,-1.129841233079069,-0.7323803476159678,0.44172599726862866,-0.44986919413803034,-0.3616289546922069,-0.4196999674643778,0.661632023040114,-0.6068291827620405,-0.6276633278396122,-0.631305772439333
186479.2257276,-1.2869184025444045,0.40602361939989035,1.9291988449237396,2.265658542884336,-0.2897827972693113,0.21351316078417182,0.47370587342079956,-0.07206107563303764,-0.05629887357654146,0.5625588338038449,-0.51204392289836,-0.5457166686171813,0.735942124129484,-0.516103965778529,-0.8613384547102517,-0.7851584587502699,-1.7449930431969862,2.0298253827385144,1.1527178218321132,0.9255483510287952,1.3509168877001767,-1.5571407626482971,-1.0129971398473565,-0.46779210383748543,0.5694231561965126,-0.4870248770964128,-0.5097367849705026,-0.6573213564853967,0.7217109485610692,-0.6516513912031848,-0.6595062377501817,-0.6631572305897595
186479.2257483,-1.1315074988880784,0.1789100896358343,1.7810098152093736,2.3027819878826565,-0.29360195750728285,0.06519468316086385,0.5812229259221741,0.27736098338376675,0.15211091190448942,0.364189077151678,-0.7508115807709601,-0.6072681852258563,0.7380460507380567,-0.47250407254796734,-0.8886363645216289,-0.8133164966511591,-1.9118789184820928,2.247922540376309,1.2598421324698668,0.6699372291062567,1.3355893538973254,-1.457311545657808,-1.0437581201303128,-0.5232388481744559,0.488057759975481,-0.4329913916011642,-0.3708930453334579,-0.5686901888452497,0.6231842983621005,-0.4934093805177439,-0.567975762845055,-0.737566481475959
186479.2257686,-2.1276498634135184,1.7626924828341415,2.3472216808398274,2.268729606850127,-0.3333398088727904,0.39536045487650096,0.3397025975373998,0.022069870728026266,0.30865686418580407,0.04556826048474202,-0.5818611022930505,-0.6436964710531494,0.6970380725270141,-0.6168614131681524,-0.7165330499579166,-0.766825366339066,-0.8309487554990059,1.0654504306409,0.48493557676178295,0.8941931189562895,1.238166550787388,-1.6435034758973555,-0.892743341491916,-0.608253034675473,0.4604200056722513,-0.4373536930526679,-0.4192654363827726,-0.5684865524040461,0.5876569346128558,-0.5713530467181079,-0.5614569250133533,-0.5977311720627082
186479.2257967,-1.9923188372153793,1.4238058421401885,2.3172527137989043,2.391613254809291,-0.799507469535107,1.2303381414694483,0.48457133654317763,-0.0970543561558935,0.4280748927900326,-0.2011864876372063,-0.577112201403802,-0.6570973341171314,0.6880968108073373,-0.5850023859546405,-0.7500631260251709,-0.6390418949319573,-0.6532071551519191,0.7797146490883852,0.41236383255652015,0.6806458194347917,1.3537369366093523,-1.7511439948521383,-0.9366311718115492,-0.685525966995297,0.48525675169571225,-0.4491954745305102,-0.45347635844212136,-0.5405308597238058,0.489868069999967,-0.4473302897235265,-0.49690502521595814,-0.4530086623199976
186479.2258208,-1.6564061568668718,0.717253639909557,2.1017838622621174,2.4901026362607612,-1.0329720970773235,1.3743302378254871,0.811554653506652,-0.06436436355999821,0.41184202380798823,0.04931206271105506,-0.8347569579026446,-0.5859101530265063,0.3818023407757504,-0.24327348134244914,-0.3963863637090942,-0.5426399716973064,-0.810371028823474,1.0429806571716813,0.4772230081670137,0.4158072847421789,1.6208152105461657,-2.0016030370599025,-1.151877483510616,-0.6341649242915495,0.5178417863610358,-0.47524475878052513,-0.44128185634984857,-0.5236234670428889,0.5674479212767286,-0.4637553204349028,-0.5662588624635798,-0.5552070413846908
186479.225855,-2.175819322892205,1.8334104120164023,2.390569053352593,2.230341006265247,-0.3018751575415164,0.4490913443158687,0.2530990423281755,-0.21535608573370604,0.19437827519539821,0.21023262903177448,-0.5409667296098735,-0.5720446899757238,0.7221149459203371,-0.6595901976512162,-0.7211143004373093,-0.788346862975032,-0.7764696592580852,0.9316752987685066,0.4681607751729345,1.0309778581719897,1.1343577236327367,-1.5207729944969062,-0.7916184069197564,-0.45638634337463346,0.5716995037980527,-0.5828375458748901,-0.4915382191584829,-0.6583147033899795,0.6316136911452854,-0.661208946109541,-0.5665912147282796,-0.5708701789881616
186479.2258725,-1.903343035035039,1.2323962811364553,2.236617070573035,2.4338079706945788,-0.47079083664730054,0.5080505563314244,0.5078705825534178,0.05120158885817858,0.31917199221806714,0.10524462993222762,-0.691715057742952,-0.5769406444760987,0.7762603306075364,-0.6782921952888925,-0.7875393547277957,-0.7504502957189846,-1.1045126054193715,1.5602809836324247,0.6048527097125788,0.5032351189149721,1.2686082901613507,-1.6563687031050354,-0.8875111042052168,-0.5008074926432365,0.5385651084741745,-0.5312368277068882,-0.44294401632145275,-0.6025356736731934,0.5760407556405843,-0.5400747249317144,-0.5396308298416137,-0.5575105719562152
186479.2258911,-2.236765133544676,1.9659310280467739,2.4402175208641594,2.347709011579495,-0.4319977762194166,0.648443577060741,0.25921834592152027,-0.07839969293132086,0.3892915703893074,-0.19448812811067517,-0.5649491162364569,-0.597599900513787,0.7134265941873217,-0.7099066083744185,-0.6699745292550452,-0.7717176915429803,-0.612225565860542,0.7966109600797266,0.3167547400145486,0.771257988033333,1.0796867372014967,-1.3727844858560538,-0.7734772801094922,-0.5989543142207133,0.49568349332192824,-0.49288149258256186,-0.46093999637149213,-0.5579213203596973,0.6029000805245811,-0.6409248502635332,-0.5468496848277419,-0.51437408004433
186479.2259082,-1.6948158995038587,0.8776154980585202,2.127365862392656,2.4601345998456763,-1.17152352142195,1.6127474964224593,0.8385171254038664,-0.02056268983577672,0.3537644819121988,-0.03996952709284101,-0.5966469523620965,-0.6078933233803239,0.7061803199027433,-0.5513290545847952,-0.8014229429361864,-0.631407083327523,-0.6934636147032112,0.8303334619029997,0.4607466925097846,0.4738654226256526,1.440044641901585,-1.7768922754043648,-1.0162978367335898,-0.6713902217376015,0.4431053781234856,-0.3693837533212309,-0.41823539650940345,-0.5241986007817108,0.6167082137890068,-0.5831218459807476,-0.5940265517650299,-0.47854810340839227
186479.2259256,-1.6831151748560615,0.7724627290758205,2.080553832282074,2.4563494012422757,-1.1055670019507577,1.4395416936184575,0.91229179643703,-0.005181163861323776,0.2534123790200101,0.3096124634054735,-0.7613583690429857,-0.5741800124136499,0.3758026769979334,-0.21333944698867524,-0.4010622807978397,-0.5744307518873398,-0.6299124308377356,0.7450059935602587,0.397427786478282,0.48149652544759924,1.6216631417962089,-2.01729928507248,-1.147972723998457,-0.6815402953315253,0.45928372195500194,-0.3986490087460069,-0.3991543012891629,-0.5154581914111608,0.7084326878754057,-0.6373351388528488,-0.6807257400689407,-0.5870555117848759
186479.2259421,-2.1846229118037024,1.799870606085246,2.402979424367188,2.2947292020824084,-0.4258998931277807,0.6251897858803621,0.3229675125607087,-0.17878778411235402,0.07839726422685807,0.3909864093821845,-0.4916944891744008,-0.5251596029146862,0.7135696162123724,-0.6355834047353702,-0.7208523990717194,-0.7819242750850521,-0.5970598125620414,0.6808257161795621,0.3614406106112169,0.9070977192077759,1.1885427054169961,-1.5878227583354774,-0.8104354222186964,-0.493748846041575,0.5474457026371775,-0.5439866122817681,-0.47712958963479374,-0.6389077344934245,0.6796273290001257,-0.7294797421747388,-0.5872756474395016,-0.5832986786430929
186479.24912,-1.9243064152261489,1.288476526297492,2.2338429249495158,2.4065911386415126,-0.5634302727986896,0.6848018665830718,0.5449389781418639,-0.0040025899056421515,0.2691725788467739,0.1959498358031089,-0.6738751431639628,-0.5654176231670599,0.7622855425104972,-0.6602889677406343,-0.779888613793649,-0.753082307703918,-0.9923779035729866,1.3429098848150811,0.5800861117061935,0.6049406122277542,1.2915782395880857,-1.7158388447319173,-0.889182167097049,-0.5170385674171375,0.5357912844594029,-0.5248358107590729,-0.44688867949324723,-0.612546590282475,0.6212869461930653,-0.6111744902671272,-0.5690334112496647,-0.5594440723930356
186479.3249817,-2.1896563176806714,1.85939862098891,2.4255463361475087,2.3672163482112816,-0.5744616340830117,0.8687681885195155,0.3186940330014272,-0.04000348012299687,0.3898545178132118,-0.18180133000369966,-0.5742315333810216,-0.6050335309429692,0.7361385702504315,-0.7330466039015031,-0.6830596512322882,-0.7868700734958983,-0.5719633372119426,0.7333030469956819,0.3041188578855185,0.7062563785717183,1.1228454335616511,-1.433473199476611,-0.7879537656941973,-0.6150712278703738,0.5079832203148158,-0.504898721491764,-0.4671463785635412,-0.5656891619285677,0.5792595470355171,-0.608250001630529,-0.5359678981634054,-0.46080525242219456
186479.3250201,-1.5213996243463874,0.5991391359222948,1.9591308876023306,2.479418543222064,-1.339891280670626,1.6950148444349447,1.1026479640759053,0.08283216757468537,0.3864958215747922,-0.027109651514449665,-0.6697047138477865,-0.6217549965102599,0.7635261505636146,-0.5813836805136108,-0.8690215777563448,-0.6603713324817827,-0.6722783323030327,0.8420832958810041,0.4285100282990911,0.34288607895626055,1.5298801120408343,-1.872234462000858,-1.08343582353397,-0.6717505800747233,0.40660712292362655,-0.32662398028743284,-0.37083894797783884,-0.504660629431459,0.44706003021718005,-0.3288855019218952,-0.49728781686138623,-0.4465992512547856
186479.3250382,-1.6551960844630778,0.7166304871594085,2.0428503941878193,2.44417220260916,-1.0929317901321316,1.360493275052139,0.9545228138645264,0.07695325814165956,0.3323151586589624,0.24594426209421905,-0.8254808296948954,-0.6318061049875786,0.5253191640800584,-0.38302377076494853,-0.5073075053495739,-0.664861922929456,-0.7222431789781896,0.9040518504101851,0.4360357066775482,0.4670127125386981,1.6376866539624066,-2.073681285264866,-1.1534107994673892,-0.6311166607951144,0.501987453885039,-0.46908138286906226,-0.41122634449877954,-0.5180062891453325,0.473062622986936,-0.30133343581707683,-0.5359834357192557,-0.5423471954320362
186479.3250577,-2.121526961181193,1.6839834898726498,2.3736823695228804,2.246867430343224,-0.4944513025597335,0.7474942266698177,0.34803495675645535,-0.20952414454675858,0.1277496665304797,0.3324791807719879,-0.5175072715314798,-0.5871515245004759,0.8127543522840583,-0.7596401676253571,-0.7831500739816856,-0.8396423304098559,-0.6748629447727162,0.763162642372678,0.4170278810169381,0.9860659247529081,1.213685040128411,-1.6421054749485677,-0.8178116347651241,-0.4141258478532979,0.6088922090743878,-0.6160516526864506,-0.5189684536663731,-0.6777701367141923,0.527759940496299,-0.5093222444267587,-0.5013077733516131,-0.5047193710715521
186479.3250782,-1.7871764254330742,1.0578790334083248,2.1591785026843424,2.3695381459167186,-0.6195324573342436,0.745098640153922,0.5973361720150152,-0.025090873402278065,0.32417567052792595,0.1446729543461894,-0.738195560199598,-0.5990724318244146,0.8129214318576147,-0.6943422809900632,-0.8285970426521143,-0.7891580650432332,-1.1293090509869066,1.4796487504873461,0.6734211031818201,0.6922856170701646,1.3469580872102378,-1.7729768028852821,-0.9238071223364782,-0.4665989654200418,0.60753200070738,-0.6005933165889221,-0.49741920220784497,-0.6525121191917274,0.4444307434510643,-0.35938697793151153,-0.4419168504851429,-0.529391308105188
186479.3250973,-2.258680402642651,1.9709735368350763,2.4636343817483985,2.3989058547356636,-0.4663416591437867,0.7180688570454761,0.24737852144958508,-0.06770483132972169,0.3809847296026668,-0.17711642165681069,-0.5653791047912106,-0.5974850268935177,0.7295854950686133,-0.7339765136834415,-0.6698617150322448,-0.8000777741282737,-0.5241548814816555,0.7049229560870955,0.24827408871681086,0.6351844611959776,1.0813405276487613,-1.391629753657134,-0.7544840158572005,-0.5597282692220666,0.5444817717984466,-0.5628501774388451,-0.4809268545061162,-0.5985236676840212,0.5127844191496044,-0.5283924835314162,-0.48863530172802183,-0.4105707466740414
186479.3251164,-1.710666496362668,0.8627294222492893,2.114196630145757,2.491442821574633,-1.2024372758237756,1.6063588264454614,0.9234873491696513,0.013783556824488738,0.3280062004001488,0.045082041884360054,-0.6242041367109975,-0.6015487402769167,0.7409624462211951,-0.5762238227515944,-0.8301232147352376,-0.6589558507494774,-0.5756783600825066,0.7234951321021142,0.35816822992531216,0.3498855442353654,1.483566988752134,-1.8718036095755224,-1.0227653819526739,-0.6387351639973482,0.48387103978253626,-0.42935117856152105,-0.4260978028715439,-0.5457250062844764,0.4523754571129366,-0.36028681179258754,-0.4926616729702674,-0.41014716132626816
186479.3251406,-1.7659769422718425,0.8682497066779994,2.1145247280303723,2.4553490539789746,-1.0642706630620005,1.3731149353983094,0.9073437937170304,0.03249407196647216,0.27461080694908513,0.33575678962710187,-0.7866767403761529,-0.6121721364102223,0.5318673366290353,-0.39670903540061586,-0.5069521524914102,-0.6696902762458614,-0.578333280472979,0.7003989671566444,0.3490287423101433,0.46314957662173645,1.5971107791737726,-2.063268586551248,-1.1100405763615533,-0.6061471179609836,0.5103314421227164,-0.47496455656767295,-0.4208616539693812,-0.5376922655512743,0.49466052093221086,-0.34257822034051655,-0.5463661408590488,-0.5252909063988411
186479.3251712,-2.1540308478404464,1.7351397846979113,2.3876249598983366,2.2710158752637195,-0.5061569011584174,0.7736081625971508,0.34968027608975666,-0.21919802319364184,0.16514963196982183,0.2812550995530997,-0.5370340182575437,-0.6071588623899928,0.8253951133309617,-0.7838683238860427,-0.7811768103629895,-0.8631510257921153,-0.6189384000576147,0.699496428467662,0.3814138633308479,0.9289966795325427,1.1794670587246696,-1.612333664376671,-0.7865876577937999,-0.38655036477684324,0.6098301453493148,-0.6197977755959105,-0.5145043901803537,-0.6973930137442325,0.49928419968171206,-0.4734997114572006,-0.49941622272425573,-0.4265612648994369
186479.3252218,-1.8430969388586536,1.1426699469101111,2.190515994942878,2.390715102178618,-0.729028794075992,0.9239795099357823,0.6443163465312677,-0.027248412921355637,0.3311538388972063,0.13000652235332733,-0.7291765346363673,-0.6072670109318289,0.819193481618418,-0.7154757135380356,-0.8167844737372119,-0.8054281077425615,-0.9587692805331736,1.2584808117926143,0.5643561211608995,0.6332153508525237,1.3512745195304379,-1.804698668066043,-0.9048126808674426,-0.4703996838253951,0.6037625449002323,-0.5978105480446356,-0.4933348034490976,-0.666281869129526,0.4255106285215243,-0.3371518613431218,-0.455079969944925,-0.44730536848047475
186479.3252565,-2.2066471319830847,1.860480287964434,2.4408161209751356,2.3903348471993997,-0.6157509325465885,0.935320985720452,0.32961477561313174,-0.026463500992407896,0.3489082667086561,-0.10264404904532051,-0.5713948596720692,-0.5944461006764488,0.7596090646588867,-0.7607415846002104,-0.6913243798756286,-0.8272450882071408,-0.45538548728442824,0.579405916747466,0.23383259848268878,0.6215198728311606,1.1490968119121006,-1.4847170659429534,-0.7861564947309777,-0.5981468716598852,0.5582722444547235,-0.5725284804755523,-0.4887996077159307,-0.6200451398631616,0.4618971640797338,-0.45457601036831596,-0.4665881530763508,-0.34550801863151587
186479.3252837,-1.544392851808264,0.570578515550844,1.9705238275564767,2.4895861083187567,-1.2446799173875216,1.513876512499562,1.0798092195773157,0.10905287842492398,0.2910341586043408,0.17973680614627288,-0.6820123182268485,-0.6031229352071813,0.8212280825609137,-0.6181256068111305,-0.9227370226220801,-0.6978913133557673,-0.6136830181255806,0.8006576203252963,0.3615272369121113,0.27817880894766506,1.628300768954987,-2.0290737812830506,-1.121503265583544,-0.650908137570865,0.5032682496445889,-0.45664013903458095,-0.41684105131597354,-0.5348296988426686,0.15892452755653472,0.0389900726067852,-0.26876662629745757,-0.39006571071486357
186479.3253094,-1.65774797962471,0.6892263145795696,2.04646084300142,2.419395126568856,-0.9725593371677669,1.149179491778905,0.898801832715434,0.11974656100007931,0.31633057955494204,0.32898111025988597,-0.8490145973331253,-0.6790675909999899,0.680126837335424,-0.5576377393306394,-0.6210395505566765,-0.7440406270577803,-0.7772041313907398,0.979172621588405,0.4587677092966612,0.495784681436259,1.663129123877123,-2.116122886209037,-1.176362794917749,-0.5868701474879807,0.5903207713281937,-0.5803766833534897,-0.46922539578730244,-0.543942315533378,0.15760413608753218,0.10757777068640191,-0.28838804641866145,-0.4810056879260648
186479.3253372,-2.044919389840808,1.5603843108752025,2.34373345199807,2.1536512996274153,-0.5087278157401195,0.7946668940883362,0.3274658712200581,-0.25228105682830176,0.214406330640945,0.21456536327623332,-0.5631303906935757,-0.6711642142283469,0.9180751478982273,-0.8870080686316206,-0.8488900375224541,-0.9166598626870148,-0.7681750208192439,0.8540952828142323,0.485837297582581,1.1071407048416504,1.2370797932341595,-1.6843991673028031,-0.8194676777861475,-0.34746573081006155,0.6961405980417559,-0.7185500122926503,-0.5769326893311139,-0.742788720680995,0.2561203565850811,-0.13375460282693183,-0.34861582546741837,-0.33043241923434585
186479.3253585,-1.6866389638318364,0.9248456878144216,2.1222419566171324,2.3400085877995207,-0.7040979959278522,0.8633259478159625,0.6326083616817296,-0.05185323416911702,0.36951821068480584,0.07100527420764532,-0.7734606705992096,-0.6240133761118213,0.8557275972694758,-0.7366634766753152,-0.860311854825348,-0.8289651661729126,-1.1321979472146226,1.4369092295943364,0.671599807510107,0.7489396366782485,1.4203404791516563,-1.8292718751961485,-0.9616923148712924,-0.4913140384694675,0.6695119371444475,-0.6601263393484553,-0.5503094805173842,-0.6975410305797066,0.20783668272392403,-0.07002444821244808,-0.28067580499573536,-0.3952613789747444
186479.3254135,-2.2132939640300755,1.8718151322039152,2.4533114744217577,2.390838572006698,-0.520596124974031,0.7987425754363353,0.26763707289448857,-0.04506598540831708,0.3647487489602018,-0.13606949371809393,-0.5740192846751163,-0.5922535088653783,0.7615877938383834,-0.7693831844998151,-0.6875131907495822,-0.8282669322868126,-0.527001714081724,0.7105911210923549,0.24570382902027416,0.6135879278015715,1.1561817088134334,-1.4892403972694466,-0.7883938058361919,-0.614570297136718,0.5990902158715106,-0.6320241995856615,-0.5099970899759364,-0.6406643602698722,0.37928333560230276,-0.3544315536595875,-0.40672900509969473,-0.2836054158411716
